GoodStudent,Age,SocioEcon,RiskAversion,VehicleYear,ThisCarDam,RuggedAuto,MakeModel,DrivQuality,Mileage,Antilock,DrivingSkill,SeniorTrain,ThisCarCost,Theft,CarValue,HomeBase,AntiTheft,PropCost,OtherCarCost,OtherCar,MedCost,Cushioning,Airbag,ILiCost,DrivHist,Accident
FALSE,Senior,Middle,Normal,Older,None,EggShell,SportsCar,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Current,None,EggShell,SportsCar,Excellent,FiftyThou,TRUE,Expert,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Senior,Middle,Normal,Older,Mild,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,Mild
FALSE,Adult,Middle,Cautious,Current,None,Tank,FamilySedan,Excellent,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Senior,Middle,Normal,Older,None,Tank,FamilySedan,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Excellent,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,Severe,Football,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,TenThou,TenThou,TRUE,HundredThou,Fair,FALSE,Thousand,Many,Severe
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Adult,Prole,Normal,Older,None,Football,SportsCar,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,Thousand,FALSE,Million,Poor,FALSE,Thousand,Many,Severe
FALSE,Adolescent,Middle,Adventurous,Older,Mild,Football,FamilySedan,Poor,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,Mild
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,TRUE,Thousand,FALSE,TenThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Many,None
FALSE,Adolescent,Middle,Normal,Older,Severe,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Many,Severe
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Current,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,One,None
FALSE,Adult,Middle,Adventurous,Older,None,Football,FamilySedan,Poor,TwentyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Many,None
FALSE,Adolescent,Prole,Normal,Current,Severe,Football,Economy,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,Thousand,Good,TRUE,Thousand,Many,Severe
FALSE,Adult,Middle,Cautious,Older,None,EggShell,FamilySedan,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,SportsCar,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,Severe,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,FALSE,Thousand,Many,Severe
FALSE,Adolescent,Middle,Adventurous,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,One,None
TRUE,Adolescent,UpperMiddle,Normal,Current,None,Tank,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Many,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,None
TRUE,Adolescent,Middle,Normal,Older,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
TRUE,Adolescent,UpperMiddle,Adventurous,Current,Mild,Football,Luxury,Poor,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,Mild
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
TRUE,Adolescent,UpperMiddle,Adventurous,Older,Moderate,EggShell,SportsCar,Poor,Domino,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adult,Middle,Adventurous,Older,None,Tank,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,City,FALSE,TenThou,TenThou,TRUE,HundredThou,Good,FALSE,Thousand,Many,Severe
FALSE,Adult,Prole,Adventurous,Older,Severe,Football,FamilySedan,Poor,FiftyThou,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,HundredThou,Fair,FALSE,TenThou,Many,Severe
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,None
FALSE,Senior,UpperMiddle,Cautious,Current,None,Tank,Luxury,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Excellent,FiftyThou,FALSE,Expert,FALSE,Thousand,FALSE,TenThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,TenThou,Poor,FALSE,Thousand,Zero,Mild
FALSE,Adult,Prole,Cautious,Current,Severe,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,TRUE,HundredThou,TenThou,FALSE,Thousand,Good,TRUE,Thousand,Zero,Severe
FALSE,Adult,UpperMiddle,Normal,Current,None,EggShell,SportsCar,Normal,FiftyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,EggShell,SportsCar,Poor,FiveThou,TRUE,Normal,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,Thousand,TRUE,TenThou,Poor,TRUE,Thousand,One,Moderate
FALSE,Adult,Middle,Normal,Current,None,EggShell,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,Normal,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,FALSE,Million,Poor,TRUE,TenThou,Many,Moderate
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,None,Tank,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Wealthy,Cautious,Current,None,Football,SuperLuxury,Excellent,TwentyThou,TRUE,Expert,TRUE,Thousand,FALSE,Million,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Senior,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Normal,FiveThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,One,None
FALSE,Adult,Prole,Adventurous,Current,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Many,None
FALSE,Adult,UpperMiddle,Adventurous,Current,None,EggShell,FamilySedan,Excellent,FiveThou,FALSE,Expert,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,TenThou,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Senior,Prole,Normal,Older,None,Tank,FamilySedan,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Normal,Older,None,Tank,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Thousand,Excellent,FALSE,Thousand,Many,Severe
FALSE,Senior,Middle,Cautious,Current,None,Football,FamilySedan,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Older,Moderate,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,HundredThou,Poor,FALSE,Thousand,Many,Moderate
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,Prole,Normal,Older,None,EggShell,Economy,Normal,FiveThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,Moderate,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,One,Moderate
FALSE,Senior,Prole,Cautious,Current,None,EggShell,SportsCar,Excellent,TwentyThou,FALSE,Expert,TRUE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Adventurous,Current,None,EggShell,Luxury,Poor,TwentyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Adventurous,Older,None,Football,FamilySedan,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Cautious,Current,None,Football,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,Thousand,FALSE,FiftyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Older,None,EggShell,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many,None
FALSE,Adult,Middle,Normal,Current,None,Football,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Middle,Cautious,Current,None,EggShell,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Poor,TRUE,Thousand,One,None
FALSE,Senior,UpperMiddle,Normal,Current,Mild,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Adult,Middle,Cautious,Current,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Current,None,Tank,Luxury,Normal,Domino,TRUE,Normal,FALSE,Thousand,FALSE,FiftyThou,Rural,TRUE,Thousand,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
TRUE,Adolescent,Middle,Cautious,Current,None,EggShell,FamilySedan,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,Zero,None
FALSE,Adolescent,Middle,Adventurous,Current,Moderate,Tank,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,HundredThou,FALSE,TwentyThou,City,FALSE,HundredThou,TenThou,TRUE,HundredThou,Excellent,TRUE,Thousand,Zero,Severe
FALSE,Adult,Middle,Normal,Older,None,EggShell,SportsCar,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Rural,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many,None
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,SportsCar,Excellent,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,TenThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,Middle,Cautious,Older,None,EggShell,SportsCar,Normal,FiftyThou,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Current,None,Football,FamilySedan,Normal,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,Prole,Normal,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,HundredThou,HundredThou,TRUE,Thousand,Poor,FALSE,Thousand,One,Severe
FALSE,Adult,Middle,Adventurous,Older,Severe,Football,FamilySedan,Poor,Domino,FALSE,Normal,FALSE,TenThou,FALSE,FiveThou,Suburb,FALSE,HundredThou,HundredThou,TRUE,TenThou,Fair,FALSE,Thousand,Zero,Severe
FALSE,Adult,Middle,Cautious,Older,None,EggShell,SportsCar,Poor,FiveThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Suburb,TRUE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adolescent,Middle,Normal,Current,Mild,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TenThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Excellent,TRUE,Thousand,Many,Mild
FALSE,Adolescent,Prole,Normal,Older,None,EggShell,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Current,None,Football,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Adult,UpperMiddle,Normal,Older,None,Football,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,None
FALSE,Senior,Prole,Normal,Older,None,EggShell,Economy,Excellent,FiftyThou,FALSE,Expert,TRUE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Older,None,EggShell,Economy,Poor,Domino,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Adventurous,Older,Mild,Football,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many,Moderate
FALSE,Adult,Middle,Adventurous,Current,Severe,EggShell,SportsCar,Poor,Domino,TRUE,Normal,FALSE,HundredThou,FALSE,FiftyThou,Suburb,FALSE,HundredThou,TenThou,TRUE,Thousand,Good,TRUE,Thousand,One,Severe
FALSE,Senior,Middle,Cautious,Older,None,EggShell,Economy,Normal,Domino,FALSE,Normal,TRUE,Thousand,FALSE,FiveThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Cautious,Current,None,EggShell,SportsCar,Excellent,FiftyThou,TRUE,Normal,TRUE,Thousand,FALSE,TwentyThou,Secure,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,TRUE,Thousand,Zero,None
FALSE,Adolescent,UpperMiddle,Adventurous,Current,Moderate,Football,Luxury,Poor,FiftyThou,TRUE,SubStandard,FALSE,HundredThou,FALSE,FiftyThou,Secure,FALSE,HundredThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Moderate
FALSE,Adult,Prole,Normal,Current,None,Football,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Zero,None
FALSE,Senior,UpperMiddle,Normal,Current,Mild,Football,Luxury,Poor,FiftyThou,TRUE,SubStandard,TRUE,Thousand,FALSE,FiftyThou,Secure,TRUE,TenThou,Thousand,FALSE,Thousand,Good,TRUE,Thousand,One,Mild
FALSE,Adult,UpperMiddle,Adventurous,Older,None,EggShell,SportsCar,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,TRUE,TenThou,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,One,None
FALSE,Adult,Prole,Normal,Current,Moderate,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,TenThou,City,FALSE,TenThou,Thousand,TRUE,Thousand,Good,TRUE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Many,Mild
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Normal,TwentyThou,TRUE,Normal,FALSE,Thousand,FALSE,TwentyThou,Suburb,FALSE,TenThou,Thousand,TRUE,Thousand,Excellent,TRUE,Thousand,Zero,None
FALSE,Adolescent,Prole,Adventurous,Older,Severe,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,City,FALSE,TenThou,TenThou,TRUE,Million,Poor,FALSE,Thousand,Many,Severe
FALSE,Adult,Prole,Normal,Older,Mild,EggShell,Economy,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Many,Mild
FALSE,Adult,Prole,Normal,Older,None,EggShell,Economy,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Adventurous,Older,None,Tank,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,TwentyThou,City,FALSE,Thousand,Thousand,TRUE,Thousand,Good,FALSE,Thousand,Many,None
FALSE,Adult,Prole,Normal,Older,None,Football,Economy,Normal,FiftyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,FALSE,TenThou,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
FALSE,Adult,Middle,Normal,Current,None,Football,FamilySedan,Poor,TwentyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,TwentyThou,Rural,FALSE,Thousand,Thousand,TRUE,Thousand,Fair,TRUE,Thousand,One,None
FALSE,Adult,Middle,Cautious,Older,Mild,Football,FamilySedan,Poor,FiftyThou,FALSE,SubStandard,FALSE,Thousand,FALSE,FiveThou,Secure,TRUE,Thousand,Thousand,FALSE,Thousand,Poor,FALSE,Thousand,Many,Mild
FALSE,Adult,Middle,Normal,Older,Severe,EggShell,Economy,Poor,TwentyThou,FALSE,SubStandard,FALSE,TenThou,FALSE,FiveThou,Secure,FALSE,HundredThou,HundredThou,TRUE,TenThou,Poor,FALSE,Thousand,Many,Severe
FALSE,Senior,Prole,Adventurous,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Rural,FALSE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,One,None
FALSE,Adult,Middle,Normal,Older,None,Football,FamilySedan,Normal,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,Suburb,FALSE,Thousand,Thousand,TRUE,Thousand,Poor,FALSE,Thousand,Zero,None
FALSE,Adult,Prole,Cautious,Older,None,EggShell,Economy,Excellent,TwentyThou,FALSE,Normal,FALSE,Thousand,FALSE,FiveThou,City,TRUE,Thousand,Thousand,FALSE,Thousand,Fair,FALSE,Thousand,Zero,None
